incident_id,datetime,road_code,road_name,direction,severity,incident_type,weather_related,clearance_minutes,speed_at_accident,volume_at_accident,density_at_accident,time_diff_minutes,hour,day_of_week,is_weekend,is_peak_hour,has_accident
ACC_2021_04305,2021-01-31 16:28:00,0015a,Maribor HC,Both,Minor,Side collision,No,48,119.0,320,2.689075630252101,28.0,16,6,1,1,1
ACC_2021_03447,2021-02-01 09:10:00,0015a,Maribor HC,Direction A,Minor,Rear-end collision,No,53,88.0,126,1.4318181818181819,10.0,9,0,0,1,1
ACC_2021_04483,2021-02-01 14:24:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,27,115.0,79,0.6869565217391305,24.0,14,0,0,0,1
ACC_2021_03554,2021-02-03 07:35:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,No,35,101.0,190,1.881188118811881,25.0,7,2,0,1,1
ACC_2021_04912,2021-02-03 12:28:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,No,53,89.0,134,1.5056179775280898,28.0,12,2,0,0,1
ACC_2021_02680,2021-02-04 17:47:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,53,127.0,139,1.094488188976378,13.0,17,3,0,1,1
ACC_2021_04805,2021-02-05 17:24:00,0015a,Maribor HC,Direction B,Minor,Rear-end collision,No,32,122.0,268,2.19672131147541,24.0,17,4,0,1,1
ACC_2021_04060,2021-02-06 07:18:00,0015b,Maribor HC,Both,Minor,Rear-end collision,No,54,117.0,253,2.1623931623931623,18.0,7,5,1,1,1
ACC_2021_04658,2021-02-06 09:05:00,0021,Ljubljana Ring,Both,Minor,Single vehicle accident,Yes,26,128.0,254,1.984375,5.0,9,5,1,1,1
ACC_2021_02606,2021-02-07 09:01:00,0021,Ljubljana Ring,Direction B,Major,Single vehicle accident,No,91,112.0,264,2.357142857142857,1.0,9,6,1,1,1
ACC_2021_03431,2021-02-07 15:16:00,0021,Ljubljana Ring,Direction B,Minor,Multi-vehicle accident,No,43,79.0,121,1.5316455696202531,16.0,15,6,1,0,1
ACC_2021_02790,2021-02-08 02:58:00,0015b,Maribor HC,Both,Minor,Side collision,Yes,41,111.0,318,2.864864864864865,2.0,2,0,0,0,1
ACC_2021_04961,2021-02-08 07:51:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,52,124.0,67,0.5403225806451613,9.0,7,0,0,1,1
ACC_2021_04484,2021-02-09 07:28:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,23,121.0,49,0.4049586776859504,28.0,7,1,0,1,1
ACC_2021_02598,2021-02-10 09:51:00,0021,Ljubljana Ring,Both,Major,Side collision,Yes,66,128.0,240,1.875,9.0,9,2,0,1,1
ACC_2021_03251,2021-02-10 14:44:00,0021,Ljubljana Ring,Direction B,Minor,Single vehicle accident,No,39,85.0,176,2.070588235294118,16.0,14,2,0,0,1
ACC_2021_04232,2021-02-12 16:39:00,0021,Ljubljana Ring,Both,Minor,Side collision,No,57,82.0,566,6.902439024390244,21.0,16,4,0,1,1
ACC_2021_02968,2021-02-13 14:41:00,0021,Ljubljana Ring,Direction B,Minor,Single vehicle accident,No,47,125.0,192,1.536,19.0,14,5,1,0,1
ACC_2021_04193,2021-02-13 15:08:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,20,125.0,121,0.968,8.0,15,5,1,0,1
ACC_2021_02574,2021-02-13 16:15:00,0021,Ljubljana Ring,Direction B,Major,Side collision,No,60,83.0,126,1.5180722891566265,15.0,16,5,1,1,1
ACC_2021_04176,2021-02-13 18:21:00,0016a,Maliska HC,Both,Minor,Single vehicle accident,No,56,116.0,299,2.5775862068965516,21.0,18,5,1,1,1
ACC_2021_04218,2021-02-14 15:15:00,0021,Ljubljana Ring,Both,Minor,Rear-end collision,Yes,47,124.0,295,2.379032258064516,15.0,15,6,1,0,1
ACC_2021_03201,2021-02-15 14:12:00,0021,Ljubljana Ring,Both,Minor,Single vehicle accident,No,41,117.0,409,3.4957264957264957,12.0,14,0,0,0,1
ACC_2021_03736,2021-02-15 18:14:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,21,92.0,206,2.239130434782609,14.0,18,0,0,1,1
ACC_2021_03084,2021-02-16 16:10:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,39,131.0,55,0.4198473282442748,10.0,16,1,0,1,1
ACC_2021_02514,2021-02-18 18:32:00,0021,Ljubljana Ring,Direction A,Fatal,Multi-vehicle accident,Yes,186,127.0,125,0.984251968503937,28.0,18,3,0,1,1
ACC_2021_03302,2021-02-20 18:06:00,0016a,Maliska HC,Direction B,Minor,Rear-end collision,No,30,103.0,268,2.6019417475728157,6.0,18,5,1,1,1
ACC_2021_03906,2021-02-20 18:35:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,23,78.0,30,0.38461538461538464,25.0,18,5,1,1,1
ACC_2021_03828,2021-02-21 04:03:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,25,116.0,35,0.3017241379310345,3.0,4,6,1,0,1
ACC_2021_04160,2021-02-21 08:52:00,0021,Ljubljana Ring,Both,Minor,Multi-vehicle accident,No,46,111.0,282,2.5405405405405403,8.0,8,6,1,1,1
ACC_2021_03982,2021-02-22 17:41:00,0015a,Maribor HC,Direction A,Minor,Side collision,No,23,89.0,219,2.460674157303371,19.0,17,0,0,1,1
ACC_2021_04453,2021-02-24 16:11:00,0015a,Maribor HC,Direction B,Minor,Single vehicle accident,No,38,99.0,229,2.313131313131313,11.0,16,2,0,1,1
ACC_2021_03342,2021-02-25 07:52:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,34,125.0,136,1.088,8.0,7,3,0,1,1
ACC_2021_04188,2021-02-25 10:00:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,Yes,32,136.0,144,1.0588235294117647,0.0,10,3,0,0,1
ACC_2021_04178,2021-02-26 02:10:00,0015a,Maribor HC,Direction B,Minor,Side collision,No,27,85.0,292,3.4352941176470586,10.0,2,4,0,0,1
ACC_2021_03432,2021-02-26 03:35:00,0015b,Maribor HC,Direction B,Minor,Rear-end collision,Yes,58,121.0,125,1.0330578512396693,25.0,3,4,0,0,1
ACC_2021_02988,2021-02-26 18:48:00,0021,Ljubljana Ring,Direction B,Minor,Single vehicle accident,No,36,109.0,240,2.2018348623853212,12.0,18,4,0,1,1
ACC_2021_04694,2021-02-27 08:50:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,No,42,126.0,88,0.6984126984126984,10.0,8,5,1,1,1
ACC_2021_03558,2021-02-27 08:57:00,0021,Ljubljana Ring,Direction B,Minor,Rear-end collision,No,46,126.0,183,1.4523809523809523,3.0,8,5,1,1,1
ACC_2021_03874,2021-02-27 18:16:00,0015a,Maribor HC,Direction B,Minor,Rear-end collision,No,38,112.0,211,1.8839285714285714,16.0,18,5,1,1,1
ACC_2021_02889,2021-03-01 15:08:00,0015a,Maribor HC,Direction A,Minor,Side collision,No,50,92.0,127,1.3804347826086956,8.0,15,0,0,0,1
ACC_2021_03089,2021-03-02 16:21:00,0021,Ljubljana Ring,Both,Minor,Side collision,Yes,59,114.0,401,3.517543859649123,21.0,16,1,0,1,1
ACC_2021_03319,2021-03-04 14:42:00,0015a,Maribor HC,Direction B,Minor,Rear-end collision,No,20,106.0,215,2.0283018867924527,18.0,14,3,0,0,1
ACC_2021_04698,2021-03-04 17:30:00,0021,Ljubljana Ring,Direction B,Minor,Single vehicle accident,No,43,78.0,252,3.230769230769231,30.0,17,3,0,1,1
ACC_2021_04661,2021-03-06 09:58:00,0021,Ljubljana Ring,Both,Minor,Single vehicle accident,No,50,81.0,307,3.7901234567901234,2.0,9,5,1,1,1
ACC_2021_02657,2021-03-07 18:03:00,0015a,Maribor HC,Direction A,Major,Side collision,No,94,112.0,79,0.7053571428571429,3.0,18,6,1,1,1
ACC_2021_05048,2021-03-08 14:26:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,46,84.0,33,0.39285714285714285,26.0,14,0,0,0,1
ACC_2021_04472,2021-03-08 16:34:00,0015b,Maribor HC,Direction A,Minor,Rear-end collision,Yes,40,135.0,69,0.5111111111111111,26.0,16,0,0,1,1
ACC_2021_03276,2021-03-09 07:31:00,0015a,Maribor HC,Both,Minor,Side collision,No,43,117.0,516,4.410256410256411,29.0,7,1,0,1,1
ACC_2021_04737,2021-03-11 08:29:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,No,24,97.0,52,0.5360824742268041,29.0,8,3,0,1,1
ACC_2021_03999,2021-03-11 08:45:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,Yes,32,107.0,59,0.5514018691588785,15.0,8,3,0,1,1
ACC_2021_04224,2021-03-11 14:12:00,0015a,Maribor HC,Direction B,Minor,Rear-end collision,No,25,100.0,198,1.98,12.0,14,3,0,0,1
ACC_2021_04054,2021-03-12 07:18:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,52,113.0,361,3.1946902654867255,18.0,7,4,0,1,1
ACC_2021_03196,2021-03-12 10:10:00,0021,Ljubljana Ring,Direction B,Minor,Rear-end collision,Yes,20,82.0,137,1.670731707317073,10.0,10,4,0,0,1
ACC_2021_03784,2021-03-12 15:54:00,0015a,Maribor HC,Direction A,Minor,Single vehicle accident,No,42,122.0,54,0.4426229508196721,6.0,15,4,0,0,1
ACC_2021_02849,2021-03-13 08:49:00,0021,Ljubljana Ring,Direction B,Minor,Single vehicle accident,No,21,107.0,151,1.411214953271028,11.0,8,5,1,1,1
ACC_2021_03961,2021-03-13 15:52:00,0021,Ljubljana Ring,Direction B,Minor,Rear-end collision,No,32,90.0,124,1.3777777777777778,8.0,15,5,1,0,1
ACC_2021_04111,2021-03-15 14:23:00,0021,Ljubljana Ring,Both,Minor,Rear-end collision,No,29,98.0,329,3.357142857142857,23.0,14,0,0,0,1
ACC_2021_03820,2021-03-16 09:17:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,Yes,51,112.0,32,0.2857142857142857,17.0,9,1,0,1,1
ACC_2021_05141,2021-03-17 14:06:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,28,91.0,275,3.021978021978022,6.0,14,2,0,0,1
ACC_2021_04935,2021-03-18 14:09:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,36,103.0,142,1.3786407766990292,9.0,14,3,0,0,1
ACC_2021_03425,2021-03-18 16:18:00,0015a,Maribor HC,Both,Minor,Single vehicle accident,No,32,108.0,383,3.5462962962962963,18.0,16,3,0,1,1
ACC_2021_02845,2021-03-19 14:01:00,0021,Ljubljana Ring,Direction B,Minor,Single vehicle accident,No,35,96.0,241,2.5104166666666665,1.0,14,4,0,0,1
ACC_2021_04653,2021-03-19 15:11:00,0021,Ljubljana Ring,Direction B,Minor,Single vehicle accident,No,58,130.0,115,0.8846153846153846,11.0,15,4,0,0,1
ACC_2021_03328,2021-03-20 18:38:00,0021,Ljubljana Ring,Direction B,Minor,Single vehicle accident,No,23,81.0,181,2.234567901234568,22.0,18,5,1,1,1
ACC_2021_04613,2021-03-22 07:23:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,No,25,115.0,52,0.45217391304347826,23.0,7,0,0,1,1
ACC_2021_04497,2021-03-22 15:54:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,37,80.0,216,2.7,6.0,15,0,0,0,1
ACC_2021_02593,2021-03-22 16:05:00,0021,Ljubljana Ring,Direction B,Major,Multi-vehicle accident,No,84,80.0,216,2.7,5.0,16,0,0,1,1
ACC_2021_04774,2021-03-23 05:35:00,0015a,Maribor HC,Direction B,Minor,Rear-end collision,No,39,80.0,177,2.2125,25.0,5,1,0,0,1
ACC_2021_04257,2021-03-23 07:13:00,0016a,Maliska HC,Both,Minor,Rear-end collision,No,39,124.0,548,4.419354838709677,13.0,7,1,0,1,1
ACC_2021_02682,2021-03-23 14:10:00,0015a,Maribor HC,Both,Minor,Multi-vehicle accident,Yes,47,89.0,395,4.438202247191011,10.0,14,1,0,0,1
ACC_2021_04761,2021-03-23 18:06:00,0021,Ljubljana Ring,Direction B,Minor,Rear-end collision,No,39,94.0,400,4.25531914893617,6.0,18,1,0,1,1
ACC_2021_03006,2021-03-24 04:06:00,0015a,Maribor HC,Direction B,Minor,Side collision,No,27,108.0,189,1.75,6.0,4,2,0,0,1
ACC_2021_02591,2021-03-24 23:46:00,0015a,Maribor HC,Both,Major,Single vehicle accident,No,92,91.0,264,2.901098901098901,14.0,23,2,0,0,1
ACC_2021_03503,2021-03-27 17:35:00,0016a,Maliska HC,Direction A,Minor,Rear-end collision,Yes,49,108.0,184,1.7037037037037037,25.0,17,5,1,1,1
ACC_2021_03797,2021-03-28 13:28:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,21,85.0,135,1.588235294117647,28.0,13,6,1,0,1
ACC_2021_03898,2021-03-28 14:36:00,0015a,Maribor HC,Direction A,Minor,Single vehicle accident,No,51,100.0,77,0.77,24.0,14,6,1,0,1
ACC_2021_04949,2021-03-28 14:50:00,0015a,Maribor HC,Both,Minor,Single vehicle accident,No,46,100.0,246,2.46,10.0,14,6,1,0,1
ACC_2021_04668,2021-03-28 16:20:00,0015a,Maribor HC,Direction A,Minor,Rear-end collision,No,48,87.0,44,0.5057471264367817,20.0,16,6,1,1,1
ACC_2021_04476,2021-03-29 14:23:00,0021,Ljubljana Ring,Both,Minor,Rear-end collision,No,52,116.0,276,2.3793103448275863,23.0,14,0,0,0,1
ACC_2021_03881,2021-03-29 15:49:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,51,123.0,58,0.4715447154471545,11.0,15,0,0,0,1
ACC_2021_04345,2021-03-29 16:01:00,0021,Ljubljana Ring,Both,Minor,Single vehicle accident,No,21,123.0,162,1.3170731707317074,1.0,16,0,0,1,1
ACC_2021_04174,2021-03-29 16:35:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,No,33,76.0,55,0.7236842105263158,25.0,16,0,0,1,1
ACC_2021_04207,2021-03-29 23:35:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,46,121.0,97,0.8016528925619835,25.0,23,0,0,0,1
ACC_2021_05246,2021-03-30 16:44:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,31,93.0,311,3.3440860215053765,16.0,16,1,0,1,1
ACC_2021_02732,2021-04-02 10:21:00,0021,Ljubljana Ring,Direction B,Minor,Single vehicle accident,No,33,81.0,160,1.9753086419753085,21.0,10,4,0,0,1
ACC_2021_03607,2021-04-02 14:03:00,0015a,Maribor HC,Direction B,Minor,Single vehicle accident,No,44,96.0,127,1.3229166666666667,3.0,14,4,0,0,1
ACC_2021_03274,2021-04-02 18:59:00,0021,Ljubljana Ring,Direction B,Minor,Single vehicle accident,No,60,94.0,143,1.5212765957446808,1.0,18,4,0,1,1
ACC_2021_04657,2021-04-04 18:37:00,0015a,Maribor HC,Direction B,Minor,Rear-end collision,No,29,104.0,217,2.0865384615384617,23.0,18,6,1,1,1
ACC_2021_05033,2021-04-05 06:35:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,46,129.0,148,1.1472868217054264,25.0,6,0,0,0,1
ACC_2021_03785,2021-04-05 11:41:00,0015a,Maribor HC,Direction B,Minor,Rear-end collision,No,46,108.0,170,1.5740740740740742,19.0,11,0,0,0,1
ACC_2021_04103,2021-04-05 12:22:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,No,46,122.0,135,1.1065573770491803,22.0,12,0,0,0,1
ACC_2021_04697,2021-04-07 03:40:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,34,123.0,134,1.089430894308943,20.0,3,2,0,0,1
ACC_2021_04216,2021-04-07 07:18:00,0015a,Maribor HC,Direction A,Minor,Single vehicle accident,Yes,59,106.0,102,0.9622641509433962,18.0,7,2,0,1,1
ACC_2021_02934,2021-04-07 14:52:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,Yes,55,106.0,53,0.5,8.0,14,2,0,0,1
ACC_2021_02887,2021-04-08 00:34:00,0021,Ljubljana Ring,Both,Minor,Multi-vehicle accident,Yes,50,74.0,290,3.918918918918919,26.0,0,3,0,0,1
ACC_2021_04617,2021-04-09 18:55:00,0015a,Maribor HC,Both,Minor,Side collision,No,59,92.0,354,3.847826086956522,5.0,18,4,0,1,1
ACC_2021_03397,2021-04-10 09:45:00,0015a,Maribor HC,Direction A,Minor,Rear-end collision,No,30,107.0,108,1.0093457943925233,15.0,9,5,1,1,1
ACC_2021_04490,2021-04-10 15:26:00,0021,Ljubljana Ring,Both,Minor,Single vehicle accident,No,24,100.0,329,3.29,26.0,15,5,1,0,1
ACC_2021_02923,2021-04-10 17:05:00,0015a,Maribor HC,Both,Minor,Multi-vehicle accident,No,40,90.0,446,4.955555555555556,5.0,17,5,1,1,1
ACC_2021_03617,2021-04-11 14:34:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,45,119.0,32,0.2689075630252101,26.0,14,6,1,0,1
ACC_2021_03327,2021-04-12 16:48:00,0015a,Maribor HC,Direction A,Minor,Multi-vehicle accident,No,37,91.0,130,1.4285714285714286,12.0,16,0,0,1,1
ACC_2021_03920,2021-04-12 18:40:00,0015a,Maribor HC,Direction B,Minor,Side collision,No,47,99.0,127,1.2828282828282829,20.0,18,0,0,1,1
ACC_2021_03861,2021-04-14 11:29:00,0015a,Maribor HC,Direction B,Minor,Single vehicle accident,No,51,85.0,193,2.2705882352941176,29.0,11,2,0,0,1
ACC_2021_02525,2021-04-15 09:44:00,0015a,Maribor HC,Direction B,Major,Side collision,No,99,119.0,256,2.1512605042016806,16.0,9,3,0,1,1
ACC_2021_04375,2021-04-16 12:34:00,0021,Ljubljana Ring,Direction A,Minor,Multi-vehicle accident,Yes,57,114.0,93,0.8157894736842105,26.0,12,4,0,0,1
ACC_2021_03715,2021-04-16 15:46:00,0015b,Maribor HC,Direction B,Minor,Multi-vehicle accident,No,53,103.0,158,1.5339805825242718,14.0,15,4,0,0,1
ACC_2021_04442,2021-04-16 16:21:00,0015a,Maribor HC,Direction A,Minor,Rear-end collision,No,50,113.0,112,0.9911504424778761,21.0,16,4,0,1,1
ACC_2021_02594,2021-04-16 23:15:00,0021,Ljubljana Ring,Direction A,Major,Rear-end collision,Yes,86,87.0,41,0.47126436781609193,15.0,23,4,0,0,1
ACC_2021_05132,2021-04-17 17:52:00,0021,Ljubljana Ring,Direction B,Minor,Single vehicle accident,No,54,111.0,304,2.7387387387387387,8.0,17,5,1,1,1
ACC_2021_03011,2021-04-19 07:25:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,30,118.0,67,0.5677966101694916,25.0,7,0,0,1,1
ACC_2021_02866,2021-04-19 18:43:00,0021,Ljubljana Ring,Both,Minor,Rear-end collision,No,21,87.0,330,3.793103448275862,17.0,18,0,0,1,1
ACC_2021_04384,2021-04-20 17:13:00,0021,Ljubljana Ring,Direction B,Minor,Single vehicle accident,No,40,109.0,209,1.9174311926605505,13.0,17,1,0,1,1
ACC_2021_05047,2021-04-20 17:41:00,0021,Ljubljana Ring,Direction B,Minor,Multi-vehicle accident,No,47,81.0,307,3.7901234567901234,19.0,17,1,0,1,1
ACC_2021_02648,2021-04-22 22:49:00,0021,Ljubljana Ring,Both,Major,Side collision,No,91,79.0,288,3.6455696202531644,11.0,22,3,0,0,1
ACC_2021_03662,2021-04-23 09:04:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,37,83.0,58,0.6987951807228916,4.0,9,4,0,1,1
ACC_2021_05052,2021-04-24 18:30:00,0015a,Maribor HC,Both,Minor,Rear-end collision,No,53,94.0,276,2.9361702127659575,30.0,18,5,1,1,1
ACC_2021_04776,2021-04-24 18:58:00,0015a,Maribor HC,Both,Minor,Multi-vehicle accident,No,23,86.0,276,3.2093023255813953,2.0,18,5,1,1,1
ACC_2021_03444,2021-04-25 08:10:00,0016a,Maliska HC,Direction A,Minor,Single vehicle accident,Yes,46,75.0,108,1.44,10.0,8,6,1,1,1
ACC_2021_03692,2021-04-26 08:58:00,0021,Ljubljana Ring,Both,Minor,Rear-end collision,No,24,116.0,424,3.6551724137931036,2.0,8,0,0,1,1
ACC_2021_02583,2021-04-26 08:59:00,0021,Ljubljana Ring,Direction B,Major,Multi-vehicle accident,No,60,116.0,293,2.5258620689655173,1.0,8,0,0,1,1
ACC_2021_04460,2021-04-26 10:39:00,0021,Ljubljana Ring,Both,Minor,Rear-end collision,No,60,133.0,226,1.699248120300752,21.0,10,0,0,0,1
ACC_2021_04454,2021-04-27 06:33:00,0015a,Maribor HC,Both,Minor,Single vehicle accident,No,45,87.0,625,7.183908045977011,27.0,6,1,0,0,1
ACC_2021_04309,2021-04-28 09:22:00,0015a,Maribor HC,Both,Minor,Side collision,No,39,136.0,363,2.6691176470588234,22.0,9,2,0,1,1
ACC_2021_04556,2021-04-28 17:18:00,0021,Ljubljana Ring,Direction B,Minor,Rear-end collision,No,26,85.0,340,4.0,18.0,17,2,0,1,1
ACC_2021_04509,2021-04-29 16:13:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,53,101.0,163,1.613861386138614,13.0,16,3,0,1,1
ACC_2021_03972,2021-04-29 16:29:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,38,101.0,62,0.6138613861386139,29.0,16,3,0,1,1
ACC_2021_03416,2021-05-02 15:39:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,59,87.0,205,2.3563218390804597,21.0,15,6,1,0,1
ACC_2021_02585,2021-05-03 05:55:00,0021,Ljubljana Ring,Direction B,Major,Side collision,Yes,82,104.0,259,2.4903846153846154,5.0,5,0,0,0,1
ACC_2021_03094,2021-05-04 01:53:00,0015a,Maribor HC,Direction A,Minor,Side collision,No,26,119.0,60,0.5042016806722689,7.0,1,1,0,0,1
ACC_2021_04512,2021-05-05 10:11:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,36,106.0,310,2.9245283018867925,11.0,10,2,0,0,1
ACC_2021_03317,2021-05-06 07:29:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,Yes,43,139.0,157,1.129496402877698,29.0,7,3,0,1,1
ACC_2021_03899,2021-05-07 14:17:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,23,108.0,223,2.064814814814815,17.0,14,4,0,0,1
ACC_2021_05172,2021-05-08 07:44:00,0021,Ljubljana Ring,Both,Minor,Multi-vehicle accident,No,53,93.0,266,2.860215053763441,16.0,7,5,1,1,1
ACC_2021_04320,2021-05-09 09:57:00,0021,Ljubljana Ring,Direction A,Minor,Multi-vehicle accident,No,60,106.0,77,0.7264150943396226,3.0,9,6,1,1,1
ACC_2021_05089,2021-05-10 07:15:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,30,114.0,87,0.7631578947368421,15.0,7,0,0,1,1
ACC_2021_05266,2021-05-10 07:25:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,24,114.0,87,0.7631578947368421,25.0,7,0,0,1,1
ACC_2021_04709,2021-05-10 14:07:00,0015a,Maribor HC,Both,Minor,Rear-end collision,No,57,101.0,316,3.128712871287129,7.0,14,0,0,0,1
ACC_2021_04344,2021-05-11 00:29:00,0015a,Maribor HC,Direction A,Minor,Single vehicle accident,No,24,102.0,76,0.7450980392156863,29.0,0,1,0,0,1
ACC_2021_02960,2021-05-12 18:25:00,0015a,Maribor HC,Direction A,Minor,Single vehicle accident,No,57,99.0,225,2.272727272727273,25.0,18,2,0,1,1
ACC_2021_02611,2021-05-15 14:49:00,0015a,Maribor HC,Direction B,Major,Multi-vehicle accident,No,108,121.0,230,1.9008264462809918,11.0,14,5,1,0,1
ACC_2021_04744,2021-05-16 07:29:00,0015b,Maribor HC,Direction A,Minor,Side collision,Yes,56,133.0,133,1.0,29.0,7,6,1,1,1
ACC_2021_04715,2021-05-17 17:17:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,41,108.0,219,2.0277777777777777,17.0,17,0,0,1,1
ACC_2021_03243,2021-05-18 17:21:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,No,26,85.0,64,0.7529411764705882,21.0,17,1,0,1,1
ACC_2021_05103,2021-05-20 03:59:00,0021,Ljubljana Ring,Both,Minor,Side collision,No,49,98.0,347,3.5408163265306123,1.0,3,3,0,0,1
ACC_2021_02817,2021-05-20 07:05:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,29,94.0,82,0.8723404255319149,5.0,7,3,0,1,1
ACC_2021_04288,2021-05-20 16:57:00,0021,Ljubljana Ring,Both,Minor,Single vehicle accident,No,22,122.0,496,4.065573770491803,3.0,16,3,0,1,1
ACC_2021_04325,2021-05-23 09:20:00,0015a,Maribor HC,Direction A,Minor,Rear-end collision,No,53,89.0,105,1.1797752808988764,20.0,9,6,1,1,1
ACC_2021_04525,2021-05-23 21:02:00,0015a,Maribor HC,Both,Minor,Rear-end collision,No,28,125.0,404,3.232,2.0,21,6,1,0,1
ACC_2021_04973,2021-05-25 07:27:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,No,33,111.0,177,1.5945945945945945,27.0,7,1,0,1,1
ACC_2021_03502,2021-05-27 07:21:00,0015a,Maribor HC,Direction A,Minor,Single vehicle accident,Yes,35,124.0,130,1.0483870967741935,21.0,7,3,0,1,1
ACC_2021_03514,2021-05-27 18:14:00,0015a,Maribor HC,Direction B,Minor,Rear-end collision,No,41,89.0,189,2.1235955056179776,14.0,18,3,0,1,1
ACC_2021_03294,2021-05-29 14:29:00,0021,Ljubljana Ring,Direction B,Minor,Single vehicle accident,No,46,96.0,179,1.8645833333333333,29.0,14,5,1,0,1
ACC_2021_02837,2021-05-29 15:53:00,0015b,Maribor HC,Direction A,Minor,Single vehicle accident,No,20,98.0,39,0.3979591836734694,7.0,15,5,1,0,1
ACC_2021_02927,2021-05-29 18:06:00,0015a,Maribor HC,Both,Minor,Rear-end collision,No,44,109.0,551,5.055045871559633,6.0,18,5,1,1,1
ACC_2021_04505,2021-05-29 18:15:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,Yes,40,102.0,60,0.5882352941176471,15.0,18,5,1,1,1
ACC_2021_05086,2021-05-30 15:11:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,Yes,48,125.0,171,1.368,11.0,15,6,1,0,1
ACC_2021_03594,2021-05-30 18:29:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,50,103.0,85,0.8252427184466019,29.0,18,6,1,1,1
ACC_2021_03159,2021-06-04 11:59:00,0015a,Maribor HC,Both,Minor,Rear-end collision,No,46,114.0,221,1.9385964912280702,1.0,11,4,0,0,1
ACC_2021_05124,2021-06-04 16:24:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,48,98.0,133,1.3571428571428572,24.0,16,4,0,1,1
