incident_id,date,time,road_code,road_name,km_marker,direction,incident_type,severity,vehicles_involved,clearance_minutes,weather_related,note
ACC_2020_01540,2020-01-28,08:20,0021,Ljubljana Ring,47.9,Direction A,Multi-vehicle accident,Minor,3,42,No,Based on Slovenian Police statistics
ACC_2020_01788,2020-01-28,08:35,0041,Celje-Maribor,25.9,Direction A,Rear-end collision,Minor,2,57,No,Based on Slovenian Police statistics
ACC_2020_01926,2020-01-28,09:02,0071,Ljubljana-Kranj,40.5,Both,Side collision,Minor,2,36,No,Based on Slovenian Police statistics
ACC_2020_02379,2020-01-28,09:17,0051,Ljubljana-Celje,25.3,Both,Rear-end collision,Minor,2,21,No,Based on Slovenian Police statistics
ACC_2020_01341,2020-01-28,09:50,0031,Koper-Ljubljana,0.0,Direction B,Rear-end collision,Minor,2,42,No,Based on Slovenian Police statistics
ACC_2020_01954,2020-01-28,14:21,0091,Novo Mesto-Ljubljana,18.1,Direction B,Single vehicle accident,Minor,1,23,No,Based on Slovenian Police statistics
ACC_2020_01488,2020-01-28,18:31,0091,Novo Mesto-Ljubljana,28.0,Direction A,Rear-end collision,Minor,2,24,No,Based on Slovenian Police statistics
ACC_2020_00333,2020-01-29,09:23,0071,Ljubljana-Kranj,36.1,Both,Single vehicle accident,Minor,1,26,No,Based on Slovenian Police statistics
ACC_2020_00197,2020-01-29,16:09,0091,Novo Mesto-Ljubljana,47.4,Direction B,Rear-end collision,Minor,2,30,No,Based on Slovenian Police statistics
ACC_2020_00707,2020-01-29,16:56,0031,Koper-Ljubljana,2.0,Both,Single vehicle accident,Minor,1,44,No,Based on Slovenian Police statistics
ACC_2020_01008,2020-01-29,18:11,0011,Bertoki HC,16.9,Both,Multi-vehicle accident,Minor,3,27,No,Based on Slovenian Police statistics
ACC_2020_01589,2020-01-29,22:08,0051,Ljubljana-Celje,8.2,Both,Rear-end collision,Minor,2,24,Yes,Based on Slovenian Police statistics
ACC_2020_02449,2020-01-30,05:39,0071,Ljubljana-Kranj,20.2,Both,Side collision,Minor,2,43,Yes,Based on Slovenian Police statistics
ACC_2020_00499,2020-01-30,05:40,0101,Postojna-Koper,1.7,Direction A,Side collision,Minor,2,20,No,Based on Slovenian Police statistics
ACC_2020_01960,2020-01-30,12:26,0171,Bled-Austria Border,39.8,Direction A,Rear-end collision,Minor,2,39,No,Based on Slovenian Police statistics
ACC_2020_02113,2020-01-30,14:59,0031,Koper-Ljubljana,4.8,Both,Side collision,Minor,2,49,No,Based on Slovenian Police statistics
ACC_2020_02204,2020-01-30,16:03,0071,Ljubljana-Kranj,21.1,Direction B,Single vehicle accident,Minor,1,55,No,Based on Slovenian Police statistics
ACC_2020_00187,2020-01-30,17:23,0015a,Maribor HC,33.9,Both,Rear-end collision,Minor,2,30,No,Based on Slovenian Police statistics
ACC_2020_01241,2020-01-30,17:24,0011,Bertoki HC,23.2,Both,Multi-vehicle accident,Minor,3,38,No,Based on Slovenian Police statistics
ACC_2020_01093,2020-01-31,01:38,0041,Celje-Maribor,34.0,Direction B,Side collision,Minor,2,52,No,Based on Slovenian Police statistics
ACC_2020_01572,2020-01-31,08:04,0071,Ljubljana-Kranj,11.8,Direction A,Multi-vehicle accident,Minor,3,50,No,Based on Slovenian Police statistics
ACC_2020_02341,2020-01-31,15:06,0171,Bled-Austria Border,27.2,Direction B,Multi-vehicle accident,Minor,3,29,Yes,Based on Slovenian Police statistics
ACC_2020_02362,2020-01-31,16:33,0051,Ljubljana-Celje,37.5,Both,Single vehicle accident,Minor,1,49,No,Based on Slovenian Police statistics
ACC_2020_01564,2020-01-31,17:05,0031,Koper-Ljubljana,29.4,Direction B,Rear-end collision,Minor,2,48,Yes,Based on Slovenian Police statistics
ACC_2020_00029,2020-02-01,01:03,0041,Celje-Maribor,48.0,Direction A,Rear-end collision,Major,2,92,No,Based on Slovenian Police statistics
ACC_2020_02407,2020-02-01,06:06,0051,Ljubljana-Celje,4.5,Direction A,Rear-end collision,Minor,2,55,No,Based on Slovenian Police statistics
ACC_2020_00643,2020-02-01,07:00,0031,Koper-Ljubljana,11.8,Direction A,Side collision,Minor,2,42,Yes,Based on Slovenian Police statistics
ACC_2020_01945,2020-02-01,08:27,0171,Bled-Austria Border,6.3,Direction A,Rear-end collision,Minor,2,57,Yes,Based on Slovenian Police statistics
ACC_2020_01975,2020-02-01,08:34,0031,Koper-Ljubljana,4.7,Both,Single vehicle accident,Minor,1,50,No,Based on Slovenian Police statistics
ACC_2020_02191,2020-02-01,08:55,0031,Koper-Ljubljana,17.4,Both,Side collision,Minor,2,22,No,Based on Slovenian Police statistics
ACC_2020_02318,2020-02-01,09:13,0051,Ljubljana-Celje,39.8,Both,Side collision,Minor,2,33,No,Based on Slovenian Police statistics
ACC_2020_00247,2020-02-01,09:40,0051,Ljubljana-Celje,33.6,Both,Side collision,Minor,2,55,No,Based on Slovenian Police statistics
ACC_2020_01591,2020-02-01,17:44,0091,Novo Mesto-Ljubljana,8.0,Direction B,Single vehicle accident,Minor,1,25,No,Based on Slovenian Police statistics
ACC_2020_02435,2020-02-01,18:20,0111,Ljubljana-Novo Mesto,14.8,Direction B,Rear-end collision,Minor,2,34,No,Based on Slovenian Police statistics
ACC_2020_01987,2020-02-02,08:13,0091,Novo Mesto-Ljubljana,12.4,Both,Multi-vehicle accident,Minor,3,27,No,Based on Slovenian Police statistics
ACC_2020_02297,2020-02-02,08:28,0031,Koper-Ljubljana,36.4,Direction B,Rear-end collision,Minor,2,46,No,Based on Slovenian Police statistics
ACC_2020_01247,2020-02-02,15:49,0071,Ljubljana-Kranj,31.5,Direction A,Rear-end collision,Minor,2,36,No,Based on Slovenian Police statistics
ACC_2020_01188,2020-02-03,00:29,0071,Ljubljana-Kranj,2.7,Direction A,Single vehicle accident,Minor,1,38,No,Based on Slovenian Police statistics
ACC_2020_00899,2020-02-03,07:35,0071,Ljubljana-Kranj,37.6,Both,Single vehicle accident,Minor,1,44,No,Based on Slovenian Police statistics
ACC_2020_01526,2020-02-03,07:39,0031,Koper-Ljubljana,34.2,Direction A,Rear-end collision,Minor,2,40,No,Based on Slovenian Police statistics
ACC_2020_02421,2020-02-03,08:15,0071,Ljubljana-Kranj,16.1,Direction A,Rear-end collision,Minor,2,43,No,Based on Slovenian Police statistics
ACC_2020_00082,2020-02-03,08:36,0041,Celje-Maribor,49.7,Direction A,Side collision,Major,2,63,Yes,Based on Slovenian Police statistics
ACC_2020_01698,2020-02-03,09:59,0071,Ljubljana-Kranj,30.8,Direction B,Side collision,Minor,2,27,Yes,Based on Slovenian Police statistics
ACC_2020_00890,2020-02-03,14:56,0031,Koper-Ljubljana,33.9,Both,Rear-end collision,Minor,2,37,No,Based on Slovenian Police statistics
ACC_2020_01174,2020-02-03,15:14,0031,Koper-Ljubljana,36.7,Direction A,Rear-end collision,Minor,2,45,No,Based on Slovenian Police statistics
ACC_2020_00758,2020-02-04,07:11,0021,Ljubljana Ring,33.1,Direction A,Rear-end collision,Minor,2,40,No,Based on Slovenian Police statistics
ACC_2020_00902,2020-02-04,14:57,0071,Ljubljana-Kranj,24.1,Direction B,Side collision,Minor,2,60,No,Based on Slovenian Police statistics
ACC_2020_02212,2020-02-04,18:51,0015a,Maribor HC,33.1,Direction A,Rear-end collision,Minor,2,21,Yes,Based on Slovenian Police statistics
ACC_2020_01740,2020-02-04,23:14,0051,Ljubljana-Celje,16.1,Direction B,Side collision,Minor,2,51,No,Based on Slovenian Police statistics
ACC_2020_00674,2020-02-05,07:24,0021,Ljubljana Ring,46.8,Both,Multi-vehicle accident,Minor,3,50,Yes,Based on Slovenian Police statistics
ACC_2020_02353,2020-02-05,07:29,0041,Celje-Maribor,41.3,Direction A,Single vehicle accident,Minor,1,35,No,Based on Slovenian Police statistics
ACC_2020_00937,2020-02-05,14:08,0071,Ljubljana-Kranj,30.2,Direction A,Side collision,Minor,2,39,No,Based on Slovenian Police statistics
ACC_2020_02197,2020-02-05,16:35,0051,Ljubljana-Celje,19.4,Direction B,Single vehicle accident,Minor,1,36,No,Based on Slovenian Police statistics
ACC_2020_01429,2020-02-05,16:59,0041,Celje-Maribor,21.2,Direction A,Single vehicle accident,Minor,1,33,No,Based on Slovenian Police statistics
ACC_2020_00487,2020-02-05,17:08,0071,Ljubljana-Kranj,34.2,Both,Single vehicle accident,Minor,1,32,No,Based on Slovenian Police statistics
ACC_2020_01072,2020-02-05,17:15,0031,Koper-Ljubljana,37.5,Both,Rear-end collision,Minor,2,45,Yes,Based on Slovenian Police statistics
ACC_2020_00459,2020-02-06,04:01,0071,Ljubljana-Kranj,8.9,Direction A,Rear-end collision,Minor,2,41,Yes,Based on Slovenian Police statistics
ACC_2020_01973,2020-02-06,12:57,0031,Koper-Ljubljana,22.6,Direction A,Single vehicle accident,Minor,1,54,Yes,Based on Slovenian Police statistics
ACC_2020_00555,2020-02-06,14:41,0161,Koper Port,27.9,Direction B,Rear-end collision,Minor,2,25,No,Based on Slovenian Police statistics
ACC_2020_01623,2020-02-06,15:15,0021,Ljubljana Ring,1.2,Direction A,Rear-end collision,Minor,2,39,No,Based on Slovenian Police statistics
ACC_2020_01999,2020-02-06,17:43,0071,Ljubljana-Kranj,21.1,Direction A,Side collision,Minor,2,34,No,Based on Slovenian Police statistics
ACC_2020_00033,2020-02-07,08:04,0071,Ljubljana-Kranj,44.0,Direction A,Side collision,Major,2,92,No,Based on Slovenian Police statistics
ACC_2020_00053,2020-02-07,14:45,0081,Celje-Velenje,34.4,Both,Rear-end collision,Major,2,91,No,Based on Slovenian Police statistics
ACC_2020_01214,2020-02-07,16:38,0171,Bled-Austria Border,34.9,Direction A,Side collision,Minor,2,21,No,Based on Slovenian Police statistics
ACC_2020_02436,2020-02-07,16:54,0051,Ljubljana-Celje,8.1,Direction A,Side collision,Minor,2,49,No,Based on Slovenian Police statistics
ACC_2020_00371,2020-02-07,17:10,0071,Ljubljana-Kranj,29.7,Direction B,Rear-end collision,Minor,2,55,No,Based on Slovenian Police statistics
ACC_2020_00026,2020-02-08,08:03,0171,Bled-Austria Border,8.3,Direction A,Rear-end collision,Major,2,94,No,Based on Slovenian Police statistics
ACC_2020_02254,2020-02-08,09:12,0015a,Maribor HC,27.0,Both,Multi-vehicle accident,Minor,3,58,No,Based on Slovenian Police statistics
ACC_2020_02448,2020-02-08,11:41,0031,Koper-Ljubljana,21.1,Direction A,Side collision,Minor,2,47,No,Based on Slovenian Police statistics
ACC_2020_02052,2020-02-08,15:46,0021,Ljubljana Ring,17.3,Both,Rear-end collision,Minor,2,37,No,Based on Slovenian Police statistics
ACC_2020_00668,2020-02-08,15:49,0071,Ljubljana-Kranj,38.9,Direction B,Rear-end collision,Minor,2,40,No,Based on Slovenian Police statistics
ACC_2020_00271,2020-02-08,17:49,0015a,Maribor HC,11.4,Direction B,Side collision,Minor,2,60,No,Based on Slovenian Police statistics
ACC_2020_01880,2020-02-09,02:46,0021,Ljubljana Ring,27.1,Direction B,Side collision,Minor,2,49,No,Based on Slovenian Police statistics
ACC_2020_01303,2020-02-09,07:10,0071,Ljubljana-Kranj,2.0,Direction A,Side collision,Minor,2,27,No,Based on Slovenian Police statistics
ACC_2020_00741,2020-02-09,09:59,0051,Ljubljana-Celje,7.0,Direction B,Single vehicle accident,Minor,1,42,No,Based on Slovenian Police statistics
ACC_2020_00269,2020-02-09,14:36,0051,Ljubljana-Celje,37.8,Direction B,Side collision,Minor,2,44,No,Based on Slovenian Police statistics
ACC_2020_00367,2020-02-09,16:10,0111,Ljubljana-Novo Mesto,0.6,Direction B,Side collision,Minor,2,25,No,Based on Slovenian Police statistics
ACC_2020_01251,2020-02-09,16:36,0171,Bled-Austria Border,7.2,Direction B,Side collision,Minor,2,46,Yes,Based on Slovenian Police statistics
ACC_2020_01231,2020-02-09,18:11,0161,Koper Port,44.5,Both,Single vehicle accident,Minor,1,40,No,Based on Slovenian Police statistics
ACC_2020_01259,2020-02-09,20:30,0071,Ljubljana-Kranj,41.4,Both,Rear-end collision,Minor,2,48,No,Based on Slovenian Police statistics
ACC_2020_01396,2020-02-10,01:28,0015a,Maribor HC,46.8,Both,Rear-end collision,Minor,2,35,No,Based on Slovenian Police statistics
ACC_2020_02048,2020-02-10,07:48,0091,Novo Mesto-Ljubljana,47.0,Direction A,Multi-vehicle accident,Minor,3,56,No,Based on Slovenian Police statistics
ACC_2020_01361,2020-02-10,13:07,0061,Maribor-Ptuj,25.7,Both,Side collision,Minor,2,56,No,Based on Slovenian Police statistics
ACC_2020_01749,2020-02-10,15:19,0171,Bled-Austria Border,27.4,Both,Rear-end collision,Minor,2,55,No,Based on Slovenian Police statistics
ACC_2020_01360,2020-02-10,15:27,0041,Celje-Maribor,32.6,Both,Side collision,Minor,2,31,No,Based on Slovenian Police statistics
ACC_2020_02078,2020-02-10,16:13,0051,Ljubljana-Celje,34.3,Both,Side collision,Minor,2,31,No,Based on Slovenian Police statistics
ACC_2020_02012,2020-02-10,16:28,0071,Ljubljana-Kranj,22.3,Direction B,Multi-vehicle accident,Minor,3,20,No,Based on Slovenian Police statistics
ACC_2020_01354,2020-02-10,16:59,0091,Novo Mesto-Ljubljana,2.4,Direction B,Side collision,Minor,2,36,No,Based on Slovenian Police statistics
ACC_2020_02060,2020-02-11,01:47,0021,Ljubljana Ring,2.2,Direction A,Rear-end collision,Minor,2,48,Yes,Based on Slovenian Police statistics
ACC_2020_00030,2020-02-11,02:38,0071,Ljubljana-Kranj,47.1,Direction A,Single vehicle accident,Major,1,115,Yes,Based on Slovenian Police statistics
ACC_2020_00472,2020-02-11,04:57,0111,Ljubljana-Novo Mesto,3.8,Both,Rear-end collision,Minor,2,36,No,Based on Slovenian Police statistics
ACC_2020_01191,2020-02-11,07:30,0071,Ljubljana-Kranj,19.3,Both,Multi-vehicle accident,Minor,3,35,No,Based on Slovenian Police statistics
ACC_2020_02285,2020-02-11,09:21,0071,Ljubljana-Kranj,37.1,Direction A,Rear-end collision,Minor,2,33,Yes,Based on Slovenian Police statistics
ACC_2020_02102,2020-02-11,10:36,0021,Ljubljana Ring,27.8,Direction B,Rear-end collision,Minor,2,50,No,Based on Slovenian Police statistics
ACC_2020_00788,2020-02-11,15:30,0051,Ljubljana-Celje,34.9,Direction A,Rear-end collision,Minor,2,41,No,Based on Slovenian Police statistics
ACC_2020_01145,2020-02-12,04:17,0031,Koper-Ljubljana,35.4,Direction B,Single vehicle accident,Minor,1,32,No,Based on Slovenian Police statistics
ACC_2020_02405,2020-02-12,05:15,0091,Novo Mesto-Ljubljana,30.6,Direction B,Rear-end collision,Minor,2,27,No,Based on Slovenian Police statistics
ACC_2020_00327,2020-02-12,09:17,0021,Ljubljana Ring,48.7,Direction A,Single vehicle accident,Minor,1,25,No,Based on Slovenian Police statistics
ACC_2020_00779,2020-02-12,15:55,0091,Novo Mesto-Ljubljana,32.9,Both,Single vehicle accident,Minor,1,46,No,Based on Slovenian Police statistics
ACC_2020_02373,2020-02-12,17:27,0091,Novo Mesto-Ljubljana,1.2,Direction A,Rear-end collision,Minor,2,36,No,Based on Slovenian Police statistics
ACC_2020_00273,2020-02-12,17:45,0011,Bertoki HC,5.3,Direction B,Side collision,Minor,2,29,No,Based on Slovenian Police statistics
ACC_2020_01548,2020-02-12,18:01,0021,Ljubljana Ring,42.6,Direction B,Rear-end collision,Minor,2,57,No,Based on Slovenian Police statistics
ACC_2020_01445,2020-02-12,22:25,0011,Bertoki HC,12.5,Direction A,Single vehicle accident,Minor,1,59,Yes,Based on Slovenian Police statistics
ACC_2020_00766,2020-02-13,02:55,0021,Ljubljana Ring,23.0,Direction A,Side collision,Minor,2,41,No,Based on Slovenian Police statistics
ACC_2020_02219,2020-02-13,07:07,0161,Koper Port,27.6,Both,Side collision,Minor,2,52,Yes,Based on Slovenian Police statistics
ACC_2020_01554,2020-02-13,10:55,0161,Koper Port,12.1,Direction A,Rear-end collision,Minor,2,27,Yes,Based on Slovenian Police statistics
ACC_2020_02198,2020-02-13,16:03,0011,Bertoki HC,7.9,Direction B,Rear-end collision,Minor,2,38,No,Based on Slovenian Police statistics
ACC_2020_02019,2020-02-13,17:48,0071,Ljubljana-Kranj,37.1,Both,Single vehicle accident,Minor,1,38,No,Based on Slovenian Police statistics
ACC_2020_01275,2020-02-14,08:46,0021,Ljubljana Ring,3.7,Both,Rear-end collision,Minor,2,42,No,Based on Slovenian Police statistics
ACC_2020_02383,2020-02-14,08:49,0061,Maribor-Ptuj,27.4,Direction A,Side collision,Minor,2,28,No,Based on Slovenian Police statistics
ACC_2020_01616,2020-02-14,09:21,0041,Celje-Maribor,43.1,Both,Multi-vehicle accident,Minor,3,49,No,Based on Slovenian Police statistics
ACC_2020_00725,2020-02-14,12:12,0021,Ljubljana Ring,18.1,Both,Rear-end collision,Minor,2,58,No,Based on Slovenian Police statistics
ACC_2020_00991,2020-02-14,18:10,0171,Bled-Austria Border,10.6,Direction A,Rear-end collision,Minor,2,27,No,Based on Slovenian Police statistics
ACC_2020_00073,2020-02-14,18:15,0071,Ljubljana-Kranj,1.4,Direction B,Side collision,Major,2,96,No,Based on Slovenian Police statistics
ACC_2020_01872,2020-02-14,21:55,0031,Koper-Ljubljana,34.3,Direction A,Side collision,Minor,2,20,No,Based on Slovenian Police statistics
ACC_2020_02387,2020-02-15,23:58,0051,Ljubljana-Celje,21.4,Both,Single vehicle accident,Minor,1,28,No,Based on Slovenian Police statistics
ACC_2020_01328,2020-02-16,08:11,0171,Bled-Austria Border,10.9,Direction A,Rear-end collision,Minor,2,60,No,Based on Slovenian Police statistics
ACC_2020_01084,2020-02-16,09:11,0161,Koper Port,34.7,Direction B,Side collision,Minor,2,42,No,Based on Slovenian Police statistics
ACC_2020_00780,2020-02-16,09:15,0041,Celje-Maribor,33.2,Both,Single vehicle accident,Minor,1,52,No,Based on Slovenian Police statistics
ACC_2020_01997,2020-02-16,15:20,0121,Kranj-Bled,30.0,Both,Rear-end collision,Minor,2,23,Yes,Based on Slovenian Police statistics
ACC_2020_02175,2020-02-16,17:21,0031,Koper-Ljubljana,11.7,Direction A,Side collision,Minor,2,21,No,Based on Slovenian Police statistics
ACC_2020_02245,2020-02-16,18:09,0011,Bertoki HC,34.5,Both,Side collision,Minor,2,46,No,Based on Slovenian Police statistics
ACC_2020_01423,2020-02-17,03:34,0071,Ljubljana-Kranj,28.7,Direction A,Single vehicle accident,Minor,1,52,No,Based on Slovenian Police statistics
ACC_2020_01033,2020-02-17,07:05,0031,Koper-Ljubljana,33.9,Direction B,Rear-end collision,Minor,2,55,No,Based on Slovenian Police statistics
ACC_2020_00934,2020-02-17,09:02,0021,Ljubljana Ring,3.5,Direction A,Rear-end collision,Minor,2,58,No,Based on Slovenian Police statistics
ACC_2020_01095,2020-02-17,09:47,0031,Koper-Ljubljana,9.2,Direction B,Single vehicle accident,Minor,1,59,Yes,Based on Slovenian Police statistics
ACC_2020_02371,2020-02-17,09:52,0041,Celje-Maribor,37.1,Direction B,Single vehicle accident,Minor,1,51,No,Based on Slovenian Police statistics
ACC_2020_01119,2020-02-17,13:21,0031,Koper-Ljubljana,47.1,Direction B,Multi-vehicle accident,Minor,3,39,No,Based on Slovenian Police statistics
ACC_2020_00666,2020-02-17,14:38,0071,Ljubljana-Kranj,32.8,Direction B,Rear-end collision,Minor,2,27,Yes,Based on Slovenian Police statistics
ACC_2020_02482,2020-02-17,14:45,0161,Koper Port,46.6,Both,Side collision,Minor,2,60,No,Based on Slovenian Police statistics
ACC_2020_02010,2020-02-17,15:34,0021,Ljubljana Ring,38.0,Direction A,Rear-end collision,Minor,2,60,No,Based on Slovenian Police statistics
ACC_2020_00424,2020-02-17,16:11,0021,Ljubljana Ring,41.8,Direction B,Single vehicle accident,Minor,1,45,No,Based on Slovenian Police statistics
ACC_2020_02140,2020-02-17,17:17,0011,Bertoki HC,44.8,Both,Side collision,Minor,2,33,No,Based on Slovenian Police statistics
ACC_2020_00265,2020-02-17,17:35,0161,Koper Port,25.0,Direction A,Rear-end collision,Minor,2,60,Yes,Based on Slovenian Police statistics
ACC_2020_00076,2020-02-17,17:44,0091,Novo Mesto-Ljubljana,26.5,Both,Side collision,Major,2,102,No,Based on Slovenian Police statistics
ACC_2020_01708,2020-02-17,22:41,0031,Koper-Ljubljana,1.6,Direction A,Single vehicle accident,Minor,1,23,Yes,Based on Slovenian Police statistics
ACC_2020_02074,2020-02-18,07:09,0161,Koper Port,19.5,Both,Side collision,Minor,2,38,No,Based on Slovenian Police statistics
ACC_2020_02485,2020-02-18,07:10,0051,Ljubljana-Celje,2.9,Direction B,Side collision,Minor,2,54,No,Based on Slovenian Police statistics
ACC_2020_01990,2020-02-18,07:58,0091,Novo Mesto-Ljubljana,7.2,Direction B,Single vehicle accident,Minor,1,37,No,Based on Slovenian Police statistics
ACC_2020_01358,2020-02-18,09:40,0051,Ljubljana-Celje,30.9,Both,Side collision,Minor,2,37,No,Based on Slovenian Police statistics
ACC_2020_01299,2020-02-18,14:55,0041,Celje-Maribor,20.2,Direction A,Multi-vehicle accident,Minor,3,57,No,Based on Slovenian Police statistics
ACC_2020_02084,2020-02-18,20:21,0061,Maribor-Ptuj,38.0,Direction B,Side collision,Minor,2,59,No,Based on Slovenian Police statistics
